Date,Open,High,Low,Close,Volume
2025-02-20,1245.7378271028595,1254.3216187366877,1237.203701075922,1240.379150390625,8398849.0
2025-02-21,1231.5968971791747,1235.1693078219741,1215.173692889092,1223.50927734375,7786428.0
2025-02-24,1217.3071583182455,1222.467414805944,1200.9831637697991,1209.0211181640625,11522480.0
2025-02-25,1217.2079253456668,1222.2193060560244,1211.6508286551266,1214.7767333984375,11059417.0
2025-02-27,1215.769120615194,1225.3947998146707,1209.1203494513463,1213.0897216796875,12008162.0
2025-02-28,1206.6891556122284,1215.620243112648,1190.9108768010287,1194.8802490234375,20215075.0
2025-03-03,1201.2312348006667,1207.6814644794808,1194.929880803104,1196.964111328125,8158881.0
2025-03-04,1197.9068433475454,1207.334101585249,1197.0137104452713,1201.1319580078125,9574490.0
2025-03-05,1207.6814517983407,1216.5628733470458,1202.0251450551775,1206.391357421875,9052846.0
2025-03-06,1218.5476101118768,1218.5476101118768,1199.7427576093883,1208.7235107421875,11949475.0
2025-03-07,1201.8265880949464,1208.5249033729367,1197.0634143564148,1205.250244140625,6620284.0
2025-03-10,1198.7503263397664,1216.4140799337886,1198.7503263397664,1205.5478515625,7363437.0
2025-03-11,1207.8798680000234,1238.4440812807522,1207.8798680000234,1235.864013671875,10927950.0
2025-03-12,1237.4020778822246,1242.3637929723905,1225.8413786306357,1234.425048828125,11548372.0
2025-03-13,1241.4707365370484,1245.9858244254206,1235.7647643884725,1240.4783935546875,8132940.0
2025-03-17,1247.4248742515454,1264.1953748180651,1245.1424367918191,1259.2833251953125,11164812.0
2025-03-18,1259.2833251953125,1259.2833251953125,1259.2833251953125,1259.2833251953125,0.0
2025-03-19,1295.6029599370165,1308.2057883620175,1292.1794251380722,1303.0455322265625,11278014.0
2025-03-20,1309.8927772461004,1314.1102350516276,1301.0113557334153,1311.5797119140625,10886735.0
2025-03-21,1305.923445707521,1338.6707661545943,1301.5571120874529,1332.81591796875,60494318.0
2025-03-24,1345.5675050388625,1362.4870024308004,1334.7510627437973,1347.750732421875,9352280.0
2025-03-25,1348.5941513991709,1353.3574463042776,1319.8658696966822,1333.4112548828125,16419207.0
2025-03-26,1333.7586400786652,1347.6017762925185,1321.304687138062,1325.6710205078125,10859639.0
2025-03-27,1322.9420827344788,1341.1515523929718,1322.9420827344788,1326.415283203125,15109614.0
2025-03-28,1325.7702231722565,1347.5521031600986,1317.0375564815454,1338.025634765625,8266544.0
2025-04-01,1329.739654923708,1341.995067068455,1305.328040709696,1308.3546142578125,14288024.0
2025-04-02,1312.026343402594,1327.705290380845,1312.026343402594,1321.056640625,8042214.0
2025-04-03,1311.8278468858045,1322.7932860458366,1311.1332552048473,1319.3697509765625,4591008.0
2025-04-04,1319.3697112264526,1328.3007984100484,1311.9766830431024,1325.07568359375,8648542.0
2025-04-07,1285.3322768617725,1314.854481252151,1255.3139009690346,1277.6912841796875,19185012.0
2025-04-08,1289.8969896705237,1300.0189606799747,1277.4927025037578,1289.9466552734375,13085762.0
2025-04-09,1294.9579703581671,1295.106846037701,1274.6646041339118,1290.83984375,13005622.0
2025-04-11,1295.1067945023049,1314.8544439632922,1295.1067945023049,1301.606689453125,13064247.0
2025-04-15,1340.655373037739,1343.9301533432258,1325.9686484021752,1339.8614501953125,15202603.0
2025-04-16,1346.6094196449503,1349.2886972283168,1332.6174078978706,1346.0140380859375,14039073.0
2025-04-17,1351.5711498907554,1398.112060263163,1349.6856739861041,1395.9288330078125,17490424.0
2025-04-21,1425.004587897116,1425.004587897116,1393.9442026732427,1399.0052490234375,16882426.0
2025-04-22,1401.9823098324273,1407.9363681338637,1388.1887172069748,1405.6539306640625,16135274.0
2025-04-23,1418.0581618237188,1418.9512947601793,1400.4937389943566,1413.493408203125,13990764.0
2025-04-24,1405.4554343163697,1410.3178180904442,1388.0894318786184,1391.95947265625,15678099.0
2025-04-25,1399.2035920369979,1403.966886762009,1377.769008045682,1394.04345703125,11705093.0
2025-04-28,1394.8373106964493,1424.0122194189871,1393.0511659597357,1417.8597412109375,10948561.0
2025-04-29,1417.8597077945897,1427.2869661678633,1411.7071085959242,1418.85205078125,10786910.0
2025-04-30,1422.0275444346203,1422.7221360927958,1389.2802248488963,1416.073486328125,14192027.0
2025-05-02,1415.9742091510598,1435.5233172200462,1413.6917718641512,1419.149658203125,8842434.0
2025-05-05,1428.9738894731652,1435.7218701832576,1415.081087769954,1418.455078125,4565705.0
2025-05-06,1418.0581160771362,1422.7220796211836,1409.5239906903596,1420.63818359375,6301690.0
2025-05-07,1414.0887881642996,1430.9586193213472,1410.119416127347,1424.4091796875,10480453.0
2025-05-08,1427.5846620245352,1437.8058437113664,1415.1803741209164,1424.5084228515625,15306490.0
2025-05-09,1404.3638078003796,1409.0278927234135,1376.379782804671,1378.2652587890625,13491197.0
2025-05-12,1398.6082269981746,1441.8743569081432,1393.249550653154,1437.4088134765625,9925445.0
2025-05-13,1429.0731325397105,1436.8134564073198,1416.4704248722041,1419.6458740234375,12475424.0
2025-05-14,1418.9512828044426,1429.6685145448027,1406.4477852062123,1415.279541015625,8026837.0
2025-05-15,1414.9819190581854,1445.3475908699352,1404.6615275498752,1439.6912841796875,18209264.0
2025-05-16,1442.172107583965,1447.5306627908633,1435.920298328426,1442.86669921875,6439208.0
2025-05-19,1435.4241717584057,1448.5230511072755,1432.7448940711074,1437.905029296875,6005334.0
2025-05-20,1439.0957378026826,1447.8284044606678,1424.5083444847762,1427.1876220703125,11352383.0
2025-05-21,1431.8517946649677,1440.1875004165765,1427.485461067875,1433.637939453125,5510460.0
2025-05-22,1430.0655182967434,1434.2334317099203,1416.867428660744,1431.057861328125,7245933.0
2025-05-23,1431.1570706662649,1440.6836606711147,1423.4168677068544,1438.698974609375,5203706.0
2025-05-26,1446.8360701649403,1460.331910515487,1443.8590412139838,1449.4161376953125,5608725.0
2025-05-27,1441.3782192942826,1451.7978208795425,1424.7068083036186,1435.324951171875,14842959.0
2025-05-28,1436.5157355383742,1446.836127202333,1431.454810349359,1442.6683349609375,8618343.0
2025-05-29,1445.4467442494526,1451.698553407669,1433.9355900375203,1445.3475341796875,15545514.0
2025-05-30,1448.7216268807567,1449.7139699197687,1433.2410996992944,1434.7296142578125,11803975.0
2025-06-02,1430.9586389930196,1448.8208134048605,1421.8291316367724,1439.3935546875,9458990.0
2025-06-03,1443.7598455387374,1443.8590556109682,1421.035166759386,1426.8900146484375,11167345.0
2025-06-04,1426.3938661679927,1429.0731438395549,1415.4780930628378,1420.0428466796875,8025388.0
2025-06-05,1419.9436226094324,1447.8284366760695,1416.3712120373557,1443.66064453125,11385668.0
2025-06-06,1437.5080878919146,1450.2101271201,1431.0578582020253,1448.5230712890625,11580994.0
2025-06-09,1453.7825541382838,1455.5688200651953,1422.4245382897982,1423.8138427734375,11022031.0
2025-06-10,1427.9815809293386,1430.660858582463,1405.6538633679,1412.0048828125,12905272.0
2025-06-11,1410.9133394459884,1423.5160472131458,1407.737769134025,1420.0428466796875,7136877.0
2025-06-12,1419.5466979345517,1425.5007560873705,1409.127096167119,1414.2872314453125,7953247.0
2025-06-13,1392.8526699787633,1410.6156346634868,1392.8526699787633,1405.2569580078125,7573103.0
2025-06-16,1405.7530618658518,1418.0581392255135,1403.3714144517853,1415.9742431640625,5451137.0
2025-06-17,1415.9742319665809,1418.8520508551696,1406.9439350146247,1412.302490234375,6970098.0
2025-06-18,1406.150024814166,1421.0351697486842,1399.402043989603,1401.78369140625,6751745.0
2025-06-19,1397.2189939427594,1403.8676438261634,1393.9442134714564,1400.4937744140625,8849883.0
2025-06-20,1400.4937821267788,1422.3253290273638,1399.4021078732494,1416.1727294921875,12408178.0
2025-06-23,1406.1500791810931,1412.3025575376569,1401.0891539348067,1409.226318359375,5514384.0
2025-06-24,1416.7680893764307,1424.9053748687675,1405.6538959425357,1413.1956787109375,11188438.0
2025-06-25,1411.1117385952273,1417.9589294864209,1404.463088984364,1414.8826904296875,7527388.0
2025-06-26,1413.8903780949927,1436.4165161110168,1410.814017835929,1428.080810546875,13617435.0
2025-06-27,1427.882386711014,1454.774858156496,1426.0961208320166,1451.00390625,22532899.0
2025-06-30,1450.6071028820047,1450.706312958781,1431.2564136212704,1434.7296142578125,6325073.0
2025-07-01,1434.6302067068036,1436.5156826077227,1418.653508855977,1421.03515625,7761449.0
2025-07-02,1421.2336440793872,1439.8897415628453,1411.707175185214,1416.867431640625,13372280.0
2025-07-03,1421.1344118511029,1435.027214103107,1412.798706272776,1414.98193359375,10177738.0
2025-07-04,1416.0734952431667,1433.3402880878325,1410.2186471744621,1431.7525634765625,5066503.0
2025-07-07,1425.9968814549877,1429.8670433562065,1418.6535190770169,1424.706787109375,5177477.0
2025-07-08,1421.035188079707,1433.935647189369,1419.050502062836,1430.9586181640625,5315847.0
2025-07-09,1425.2030375827696,1427.683895203639,1415.6765685457565,1420.93603515625,8827347.0
2025-07-10,1425.7985078190466,1427.981614021397,1411.2109926594833,1413.1956787109375,7795964.0
2025-07-11,1411.111783317687,1417.0658414751456,1403.7684206963636,1411.0125732421875,7158015.0
2025-07-14,1413.9896019530586,1413.9896019530586,1405.2569348701418,1412.1041259765625,5846154.0
2025-07-15,1410.218682168871,1422.8215115677394,1408.134785993891,1419.844482421875,6041457.0
2025-07-16,1415.081187967311,1418.25663727007,1408.2339967016344,1415.4781494140625,5649093.0
2025-07-17,1410.1194736013367,1412.3025798563917,1398.7075285299677,1407.8370361328125,12927394.0
2025-07-18,1404.9592604817603,1418.0581395587762,1397.7151081655259,1414.8826904296875,11297246.0
2025-07-21,1436.9126621837045,1456.4617708047458,1425.9968891975022,1454.576416015625,13867136.0
2025-07-22,1462.8128219007424,1470.6523559877205,1458.4464883845856,1462.316650390625,8930165.0
2025-07-23,1471.5454755170424,1478.5910866693491,1461.3242940475627,1477.2017822265625,11974174.0
2025-07-24,1476.3086281822896,1477.3009711792895,1466.782159638216,1472.0416259765625,6700578.0
2025-07-25,1488.5144734435703,1488.5144734435703,1462.31659448384,1465.789794921875,8696077.0
2025-07-28,1465.7898930637602,1482.3620946590604,1465.7898930637602,1477.00341796875,7507479.0
2025-07-29,1468.5685019046516,1478.3927223132807,1464.1029581857863,1474.8201904296875,9776027.0
2025-07-30,1476.308661728485,1477.1025845983731,1465.9883912336757,1471.04931640625,7238625.0
2025-07-31,1458.6450618514623,1483.0566764606926,1452.7902136757805,1470.0570068359375,12406146.0
2025-08-01,1469.0645758820863,1473.7285394467383,1458.5457644921182,1460.3319091796875,4416771.0
2025-08-04,1465.492177404952,1467.4768633867377,1450.1108610461113,1451.9962158203125,6140054.0
2025-08-05,1441.8743352750153,1450.3092505192255,1429.96621963613,1433.3402099609375,14799343.0
2025-08-06,1431.2564134495642,1442.866778550362,1430.561700640964,1432.54638671875,7805252.0
2025-08-07,1430.0655302659995,1436.8135113901221,1418.1574137897542,1429.271728515625,7432535.0
2025-08-08,1434.8288259088201,1436.5157606227415,1421.0352334242946,1424.9053955078125,5415511.0
2025-08-11,1416.9666396615337,1427.3862414978396,1409.5240669213151,1425.5999755859375,8492484.0
2025-08-12,1431.0,1433.800048828125,1420.0999755859375,1422.0,5913947.0
2025-08-13,1424.5999755859375,1427.699951171875,1415.199951171875,1420.800048828125,9009465.0
2025-08-14,1412.0,1431.0999755859375,1412.0,1427.300048828125,7577793.0
2025-08-18,1450.0,1452.4000244140625,1431.0,1434.5999755859375,6908844.0
2025-08-19,1431.0999755859375,1438.5,1426.300048828125,1436.300048828125,6709554.0
2025-08-20,1432.5999755859375,1435.9000244140625,1423.0,1430.5999755859375,5817858.0
2025-08-21,1440.0999755859375,1447.800048828125,1436.4000244140625,1446.0,6238645.0
2025-08-22,1444.300048828125,1446.0,1429.4000244140625,1436.4000244140625,6657207.0
2025-08-25,1435.9000244140625,1435.9000244140625,1424.0,1433.199951171875,6738427.0
2025-08-26,1427.9000244140625,1427.9000244140625,1413.0999755859375,1416.5999755859375,8720155.0
2025-08-28,1408.0,1411.800048828125,1396.300048828125,1399.0999755859375,12990789.0
2025-08-29,1392.0999755859375,1405.0,1392.0999755859375,1397.800048828125,8519507.0
2025-09-01,1398.0999755859375,1412.4000244140625,1398.0999755859375,1411.0,4927348.0
2025-09-02,1413.9000244140625,1413.9000244140625,1390.0,1394.199951171875,7163073.0
2025-09-03,1389.0,1400.0,1384.199951171875,1397.0,9813382.0
2025-09-04,1409.9000244140625,1415.0999755859375,1401.9000244140625,1405.5,10564859.0
2025-09-05,1411.0,1411.5,1387.699951171875,1402.800048828125,6621077.0
2025-09-08,1402.199951171875,1410.5999755859375,1397.5999755859375,1402.699951171875,5880943.0
2025-09-09,1399.0,1407.5,1395.199951171875,1403.699951171875,6470679.0
2025-09-10,1410.0,1413.699951171875,1402.0999755859375,1403.9000244140625,7452347.0
2025-09-11,1398.0,1408.0,1396.0,1401.5999755859375,10192026.0
2025-09-12,1405.0999755859375,1419.699951171875,1400.0999755859375,1417.699951171875,7770038.0
2025-09-15,1422.0,1426.800048828125,1416.300048828125,1419.4000244140625,5845637.0
2025-09-16,1414.0,1424.9000244140625,1413.699951171875,1421.5999755859375,8213151.0
2025-09-17,1420.0999755859375,1426.0999755859375,1416.4000244140625,1419.199951171875,7484283.0
2025-09-18,1431.0999755859375,1432.800048828125,1415.300048828125,1421.699951171875,8130537.0
2025-09-19,1416.0999755859375,1418.0,1400.199951171875,1402.199951171875,13457344.0
2025-09-22,1403.9000244140625,1409.9000244140625,1397.199951171875,1401.5,8847948.0
2025-09-23,1391.0,1403.300048828125,1391.0,1394.300048828125,12827524.0
2025-09-24,1386.4000244140625,1390.9000244140625,1376.5,1382.699951171875,9735678.0
2025-09-25,1377.0,1391.5,1371.800048828125,1375.800048828125,21613389.0
2025-09-26,1368.0,1372.699951171875,1357.0,1359.5999755859375,18342280.0
2025-09-29,1359.5999755859375,1366.5,1346.199951171875,1348.0999755859375,20563163.0
2025-09-30,1353.699951171875,1356.5999755859375,1342.5999755859375,1348.0,20166871.0
2025-10-01,1348.0,1379.4000244140625,1347.0999755859375,1372.0,20952632.0
2025-10-03,1371.9000244140625,1371.9000244140625,1361.300048828125,1365.199951171875,12163695.0
2025-10-06,1371.0,1372.5999755859375,1359.0999755859375,1363.4000244140625,14314283.0
2025-10-07,1363.5999755859375,1383.0999755859375,1363.5999755859375,1375.9000244140625,16126464.0
2025-10-08,1372.300048828125,1381.5999755859375,1364.300048828125,1370.300048828125,8100832.0
2025-10-09,1369.800048828125,1378.699951171875,1365.0999755859375,1376.199951171875,7909575.0
2025-10-10,1370.300048828125,1385.0,1370.300048828125,1380.300048828125,7673816.0
2025-10-13,1373.0999755859375,1386.4000244140625,1373.0999755859375,1379.4000244140625,8923018.0
2025-10-14,1389.0,1389.0,1375.0999755859375,1384.0999755859375,10610855.0
2025-10-15,1386.5,1400.4000244140625,1385.5,1398.4000244140625,8988550.0
2025-10-16,1401.0,1418.9000244140625,1399.4000244140625,1417.300048828125,12185032.0
2025-10-17,1412.0,1439.5999755859375,1410.9000244140625,1436.5999755859375,17037215.0
2025-10-20,1442.0,1445.0,1389.199951171875,1390.300048828125,23330227.0
2025-10-21,1384.5,1387.5999755859375,1375.9000244140625,1382.0,3415560.0
2025-10-23,1385.0,1389.800048828125,1360.0999755859375,1363.699951171875,21124942.0
2025-10-24,1368.0999755859375,1381.5999755859375,1368.0999755859375,1377.699951171875,10570263.0
2025-10-27,1382.0999755859375,1386.800048828125,1374.0,1377.5999755859375,11499836.0
2025-10-28,1373.0,1375.800048828125,1356.199951171875,1363.0999755859375,26477914.0
2025-10-29,1364.5999755859375,1371.699951171875,1358.4000244140625,1370.4000244140625,16129382.0
2025-10-30,1362.4000244140625,1370.199951171875,1361.300048828125,1362.4000244140625,9324401.0
2025-10-31,1357.0,1362.0,1343.300048828125,1345.300048828125,15926798.0
2025-11-03,1340.5,1351.5999755859375,1337.9000244140625,1346.4000244140625,11071450.0
2025-11-04,1342.5999755859375,1349.800048828125,1333.199951171875,1336.9000244140625,15211183.0
2025-11-06,1330.0,1342.199951171875,1317.4000244140625,1320.4000244140625,24221853.0
2025-11-07,1320.4000244140625,1344.300048828125,1318.5999755859375,1343.0,7719245.0
2025-11-10,1342.9000244140625,1349.5999755859375,1341.0,1348.0,8542340.0
2025-11-11,1349.0,1360.4000244140625,1346.199951171875,1358.300048828125,8305184.0
2025-11-12,1370.0,1370.0,1355.4000244140625,1358.9000244140625,9736761.0
2025-11-13,1358.9000244140625,1390.4000244140625,1358.5,1385.9000244140625,18296626.0
2025-11-14,1374.0,1381.199951171875,1363.199951171875,1373.0,9694498.0
2025-11-17,1375.0999755859375,1382.5,1373.5999755859375,1379.0,7660717.0
2025-11-18,1380.199951171875,1382.800048828125,1369.0999755859375,1373.4000244140625,9529560.0
2025-11-19,1373.5,1384.0,1371.5999755859375,1383.0999755859375,10393918.0
2025-11-20,1380.0999755859375,1388.300048828125,1375.4000244140625,1383.0,10131863.0
2025-11-21,1373.0,1376.0,1364.5999755859375,1369.5,11483595.0
